sample_id,abs_diag_mae_dx,abs_diag_max_error_dx,abs_diag_mae_dy,abs_diag_max_error_dy,positive_branch_mae_dx,positive_branch_max_error_dx,positive_branch_mae_dy,positive_branch_max_error_dy,oracle_signed_mae_dx,oracle_signed_max_error_dx,oracle_signed_mae_dy,oracle_signed_max_error_dy,fraction_negative_dx,fraction_negative_dy,fraction_positive_dx,fraction_positive_dy,sign_lost,strict_signed_diagonal_invertible,status
sample_002677,3.3509823452757853e-09,1.906295998832519e-08,2.0393781409859683e-09,1.862999743362792e-08,0.5303410540766662,1.5343699864955984,0.37437556047098003,1.493064671738384,3.3509823452757853e-09,1.906295998832519e-08,2.0393781409859683e-09,1.862999743362792e-08,0.53125,0.7455357142857143,0.46875,0.2544642857142857,True,False,not_strictly_invertible_from_diagonal
sample_002678,4.4238492577117474e-10,6.764958926375186e-09,5.644707302023583e-10,6.218229986476587e-09,0.05854371247345731,0.938526381711467,0.0654761908016914,0.8646517677633816,4.4238492577117474e-10,6.764958926375186e-09,5.644707302023583e-10,6.218229986476587e-09,0.3125,0.16071428571428573,0.6875,0.8392857142857143,True,False,not_strictly_invertible_from_diagonal
sample_002679,3.3963975638906126e-10,6.376774608352065e-09,6.422875885666434e-10,8.660506756186237e-09,0.05082836802124196,0.8629559606332572,0.05916661481359341,0.7910643826162713,3.3963975638906126e-10,6.376774608352065e-09,6.422875885666434e-10,8.660506756186237e-09,0.32142857142857145,0.14285714285714285,0.6785714285714286,0.8571428571428571,True,False,not_strictly_invertible_from_diagonal
sample_002680,1.491495732297566e-09,1.641983216060794e-08,1.4760581693472603e-09,1.9031755615905865e-08,0.020910323850416634,0.5972969083512394,0.20940100778976384,1.5479632189679395,1.491495732297566e-09,1.641983216060794e-08,1.4760581693472603e-09,1.9031755615905865e-08,0.05803571428571429,0.29017857142857145,0.9419642857142857,0.7098214285714286,True,False,not_strictly_invertible_from_diagonal
sample_002681,2.5421461216627317e-10,5.25117771488226e-09,5.344150683445634e-10,7.951351799206918e-09,0.05078295316168197,0.8786513580837484,0.0569999794262639,0.9960578175296204,2.5421461216627317e-10,5.25117771488226e-09,5.344150683445634e-10,7.951351799206918e-09,0.33482142857142855,0.14285714285714285,0.6651785714285714,0.8571428571428571,True,False,not_strictly_invertible_from_diagonal
sample_002682,2.0480975556595094e-09,1.086917122972153e-08,1.4829511252566256e-09,9.402831013805013e-09,0.06670152978044454,0.9489899692837088,0.0337001765199153,0.7764637209296176,2.0480975556595094e-09,1.086917122972153e-08,1.4829511252566256e-09,9.402831013805013e-09,0.22767857142857142,0.10267857142857142,0.7723214285714286,0.8973214285714286,True,False,not_strictly_invertible_from_diagonal
sample_002683,2.0722795817339277e-09,1.6172207129017124e-08,1.4376973942911844e-09,9.769363151779231e-09,0.04445730664386595,0.8367969732742097,0.07969098802357989,0.8739961983582425,2.0722795817339277e-09,1.6172207129017124e-08,1.4376973942911844e-09,9.769363151779231e-09,0.23214285714285715,0.25,0.7678571428571429,0.75,True,False,not_strictly_invertible_from_diagonal
sample_002684,2.154505804817265e-09,1.3960624767328511e-08,9.568469378064666e-10,6.754190151614381e-09,2.154505804817265e-09,1.3960624767328511e-08,0.10383815196010618,0.9843772760027285,2.154505804817265e-09,1.3960624767328511e-08,9.568469378064666e-10,6.754190151614381e-09,0.0,0.20089285714285715,1.0,0.7991071428571429,True,False,not_strictly_invertible_from_diagonal
sample_002685,1.8665345855024413e-09,1.774653013431049e-08,1.3380147490772044e-09,1.4655482161174405e-08,0.0853138574910715,1.1844208645432106,0.04302505145560558,0.7712074703718814,1.8665345855024413e-09,1.774653013431049e-08,1.3380147490772044e-09,1.4655482161174405e-08,0.20089285714285715,0.16071428571428573,0.7991071428571429,0.8392857142857143,True,False,not_strictly_invertible_from_diagonal
sample_002686,1.9372501001445074e-09,1.7360061943527683e-08,1.2472536851835164e-09,1.5113972406943788e-08,0.023166796474942353,0.6188054003147099,0.15838991138052,1.6741129940844544,1.9372501001445074e-09,1.7360061943527683e-08,1.2472536851835164e-09,1.5113972406943788e-08,0.0625,0.21875,0.9375,0.78125,True,False,not_strictly_invertible_from_diagonal
sample_002687,1.10537704818356e-09,1.535658755713598e-08,1.1126727102521086e-09,1.8649703892315017e-08,0.17986640251295902,1.4239209570801692,0.02537388241679761,0.5446050458977865,1.10537704818356e-09,1.535658755713598e-08,1.1126727102521086e-09,1.8649703892315017e-08,0.4642857142857143,0.21428571428571427,0.5357142857142857,0.7857142857142857,True,False,not_strictly_invertible_from_diagonal
sample_002688,2.3505837032230202e-09,2.0151653901123723e-08,1.3900642887822712e-09,1.3098072182415876e-08,0.4483372951666615,1.7250399597330424,0.2514952650600261,1.374507218097481,2.3505837032230202e-09,2.0151653901123723e-08,1.3900642887822712e-09,1.3098072182415876e-08,0.6919642857142857,0.7276785714285714,0.3080357142857143,0.27232142857142855,True,False,not_strictly_invertible_from_diagonal
sample_002689,2.4764887649202976e-09,1.2585924968888662e-08,1.678568011027076e-09,1.079291189753917e-08,0.00547704067869307,0.3920941742963522,0.18147722327137944,1.3727551361065367,2.4764887649202976e-09,1.2585924968888662e-08,1.678568011027076e-09,1.079291189753917e-08,0.09375,0.36160714285714285,0.90625,0.6383928571428571,True,False,not_strictly_invertible_from_diagonal
sample_002690,1.3610584726704261e-09,9.625511776523155e-09,2.383310567737132e-09,1.9239051129993356e-08,0.05345854120518204,0.5810201972358084,0.347754103885189,1.4223974110427484,1.3610584726704261e-09,9.625511776523155e-09,2.383310567737132e-09,1.9239051129993356e-08,0.20982142857142858,0.6517857142857143,0.7901785714285714,0.3482142857142857,True,False,not_strictly_invertible_from_diagonal
sample_002691,7.009528231955312e-10,9.62552010319584e-09,6.858697086320217e-10,5.273404712902163e-09,0.11636078646786775,0.7077459767814513,0.057511003105629135,0.7017082781185389,7.009528231955312e-10,9.62552010319584e-09,6.858697086320217e-10,5.273404712902163e-09,0.36607142857142855,0.19642857142857142,0.6339285714285714,0.8035714285714286,True,False,not_strictly_invertible_from_diagonal
sample_002692,1.1876735778862716e-09,1.2620796518980626e-08,1.4828863400839564e-09,1.4373932932798539e-08,0.10973280550343001,0.9710797892427072,0.0010728901185314403,0.1988611473657739,1.1876735778862716e-09,1.2620796518980626e-08,1.4828863400839564e-09,1.4373932932798539e-08,0.35714285714285715,0.013392857142857142,0.6428571428571429,0.9866071428571429,True,False,not_strictly_invertible_from_diagonal
sample_002693,3.5251051838681824e-09,1.9593339506407403e-08,1.5415499757430966e-09,1.3920842589776328e-08,0.6130467958547431,1.5768056966028237,0.14461443870127066,0.9119579504360522,3.5251051838681824e-09,1.9593339506407403e-08,1.5415499757430966e-09,1.3920842589776328e-08,0.9017857142857143,0.6428571428571429,0.09821428571428571,0.35714285714285715,True,False,not_strictly_invertible_from_diagonal
